account_id,tank_id,damage_dealt,wins,battles
549551207,18497,122174,42,72
549551207,15169,1599,2,3
549551207,769,7747,12,21
549551207,2961,32708,9,11
549551207,62545,25791,7,10
549551207,19713,136868,24,43
549551207,17473,38799,11,26
549551207,2657,59214,18,35
549551207,44289,420722,85,147
549551207,23041,4612,5,11
549551207,3921,113597,39,52
549551207,3329,974,2,2
549551207,5505,876119,145,248
549551207,7457,25709,11,21
549551207,53601,396294,92,152
549551207,16961,1022575,148,265
549551207,5377,85021,27,43
549551207,7057,612049,112,170
549551207,4385,184445,46,66
549551207,60209,1439035,332,497
549551207,61265,395147,100,148
549551207,43073,291934,60,106
549551207,6241,30687,12,14
549551207,3153,12171,4,10
549551207,13841,106594,37,46
549551207,15617,1545028,246,405
549551207,10289,102911,16,30
549551207,53153,57626,13,19
549551207,23121,142562,32,50
549551207,3937,75686,8,16
549551207,1153,5744,5,7
549551207,60529,1162035,317,485
549551207,63537,655330,113,188
549551207,3649,686648,113,171
549551207,6913,5764,5,7
549551207,61985,3734469,941,1506
549551207,7969,4502,3,5
549551207,5265,2644924,462,753
549551207,6657,62038,38,70
549551207,15697,4235539,733,1176
549551207,7313,122089,30,44
549551207,12305,647397,97,169
549551207,20241,49299,17,31
549551207,5697,105640,21,36
549551207,2417,1653724,347,532
549551207,1665,43860,20,25
549551207,31745,84263,27,54
549551207,32785,53774,11,17
549551207,32769,392665,87,146
549551207,9265,225828,43,72
549551207,18177,64474,21,32
549551207,19201,462921,157,213
549551207,3441,124233,39,70
549551207,60225,5795393,1480,2267
549551207,46097,3444,5,7
549551207,21841,658514,104,164
549551207,58369,2180577,320,504
549551207,16417,14383,15,23
549551207,6145,490547,85,129
549551207,21585,174654,30,54
549551207,22017,767894,115,215
549551207,21505,407049,111,179
549551207,51361,1288200,357,553
549551207,17985,20612,11,16
549551207,3473,630302,85,156
549551207,46865,728761,192,312
549551207,7249,516502,73,128
549551207,4497,58600,17,28
549551207,5969,76535,30,37
549551207,1409,1940,1,2
549551207,61729,778281,169,265
549551207,369,1366,1,3
549551207,6305,291095,51,70
549551207,1393,50283,26,40
549551207,43297,329830,71,106
549551207,54657,44651,17,30
549551207,58641,493893,75,112
549551207,16129,3419,3,4
549551207,16897,2909477,609,1094
549551207,1137,10212,8,13
549551207,9521,181020,47,69
549551207,19217,369445,60,92
549551207,10545,77954,11,15
549551207,9489,44590,8,10
549551207,10753,128865,29,43
549551207,19969,1498900,310,514
549551207,10785,1340422,209,339
549551207,16401,155423,29,42
549551207,9009,732907,98,191
549551207,4353,267284,122,250
549551207,14881,163673,28,36
549551207,60929,114,1,1
549551207,51057,2264091,561,893
549551207,50465,33914,6,14
549551207,45569,1013606,558,890
549551207,2577,4547,1,3
549551207,11009,178545,42,79
549551207,50689,970467,195,333
549551207,1649,38794,18,32
549551207,62753,4180110,851,1274
549551207,7265,18282,11,14
549551207,50945,1626,1,3
549551207,65569,0,0,0
549551207,43281,221,1,1
549551207,2161,276457,73,110
549551207,2929,2027797,400,619
549551207,46353,550614,140,213
549551207,59905,28981,12,17
549551207,625,3862,7,8
549551207,58113,440087,195,314
549551207,32545,235917,62,92
549551207,58913,242683,65,99
549551207,14609,821304,117,200
549551207,54097,83141,35,47
549551207,881,6251,3,8
549551207,60481,2015947,450,811
549551207,1073,36447,12,18
549551207,17729,87991,12,19
549551207,4433,669110,165,226
549551207,3169,859,0,2
549551207,51537,9006,5,5
549551207,1633,17619,10,18
549551207,1905,44068,19,30
549551207,60241,10083,9,13
549551207,10257,242746,44,78
549551207,3217,89651,18,24
549551207,34849,246456,63,89
549551207,2561,46030,42,75
549551207,3697,112394,46,76
549551207,8289,1904583,302,496
549551207,6209,1963455,291,535
549551207,14625,82620,21,28
549551207,30993,22991,6,10
549551207,1377,6922,4,8
549551207,44545,470210,110,176
549551207,3873,53515,16,25
549551207,60497,1262850,254,426
549551207,7009,6303,5,7
549551207,9745,74105,11,18
549551207,577,375,1,1
549551207,15393,114800,21,29
549551207,55425,413290,92,140
549551207,7169,437156,72,114
549551207,44801,2504,4,7
549551207,5425,661254,116,181
549551207,6753,263351,54,82
549551207,3681,1952277,333,589
549551207,5713,211259,45,65
549551207,7569,44447,13,19
549551207,60945,790779,164,250
549551207,35105,951705,247,367
549551207,3905,234958,54,82
549551207,60785,147423,30,47
549551207,7281,102290,13,23
549551207,113,720,0,3
549551207,7937,546526,172,301
549551207,609,1270,0,3
549551207,46849,445745,71,119
549551207,4241,61559,26,37
549551207,16705,117025,30,39
549551207,53345,487002,98,155
549551207,11521,170092,42,60
549551207,51793,1108879,251,388
549551207,52305,514403,164,300
549551207,51713,50589,33,51
549551207,49,100049,24,45
549551207,61953,1195271,354,551
549551207,19009,872238,277,441
549551207,5457,24944,11,13
549551207,1,28429,40,64
549551207,3185,135613,31,59
549551207,5921,20911,6,7
549551207,19985,535482,125,211
549551207,50849,139305,21,34
549551207,51089,302691,67,109
549551207,6977,73863,21,34
549551207,14865,257445,52,79
549551207,15441,59767,15,29
549551207,65329,94825,32,51
549551207,61505,93605,50,76
549551207,5201,168,1,1
549551207,11553,3527,1,1
549551207,45057,2295916,608,986
549551207,1889,38758,15,22
549551207,32321,46993,16,27
549551207,14417,5559,4,17
549551207,43553,16740,7,7
549551207,8081,110562,26,34
549551207,3425,143748,38,63
549551207,1585,71025,15,24
549551207,57425,83544,17,31
549551207,4993,61316,15,26
549551207,11073,188828,42,59
549551207,6033,114973,21,28
549551207,55569,44546,21,37
549551207,801,7296,4,4
549551207,52593,161773,31,52
